id_cliente,fecha_compra,factura_id,cantidad,monto,segmento_cliente,pais,canal_compra
1539,2023-09-10,8891,9,17269.29,Frecuente,Reino Unido,Tienda física
1539,2023-09-28,8892,5,8561.82,Frecuente,Reino Unido,Online
1539,2023-11-10,8893,1,1730.93,Frecuente,Reino Unido,Tienda física
1539,2024-01-20,8894,6,13131.89,Frecuente,Reino Unido,Online
1539,2024-02-14,8895,8,19744.94,Frecuente,Reino Unido,Online
1539,2024-04-06,8896,1,0.0,Frecuente,Reino Unido,Online
1539,2024-04-30,8897,7,13049.09,Frecuente,Reino Unido,Online
1539,2024-05-15,8898,8,,Frecuente,Reino Unido,Online
1539,2024-08-06,8899,3,7106.21,Frecuente,Reino Unido,Online
1539,2024-08-21,8900,8,0.0,Frecuente,Reino Unido,Online
1539,2024-09-08,8901,8,11873.81,Frecuente,Reino Unido,Online
1539,2024-10-02,8902,4,5937.26,Frecuente,Reino Unido,Tienda física
1539,2024-10-13,8903,3,4178.67,Frecuente,Reino Unido,Online
1539,2024-10-21,8904,7,7815.13,Frecuente,Reino Unido,Online
1539,2024-11-16,8905,5,9582.18,Frecuente,Reino Unido,Tienda física
1540,2024-03-16,8906,3,957.47,Ocasional,Estados Unidos,Online
1540,2024-10-19,8907,2,549.31,Ocasional,Estados Unidos,Online
1541,2023-01-01,8908,8,20728.0,Frecuente,Francia,Online
1541,2023-01-13,8909,3,7745.67,Frecuente,Francia,Online
1541,2023-02-13,8910,5,8442.46,Frecuente,Francia,Tienda física
1541,2023-03-30,8911,9,26205.37,Frecuente,Francia,Tienda física
1541,2023-03-31,8912,8,11094.74,Frecuente,Francia,Online
1541,2023-04-06,8913,3,8603.83,Frecuente,Francia,Online
1541,2023-04-08,8914,7,7698.22,Frecuente,Francia,Online
1541,2023-04-11,8915,1,2264.44,Frecuente,Francia,Tienda física
1541,2023-04-21,8916,8,10950.71,Frecuente,Francia,Online
1541,2023-04-21,8917,8,21297.4,Frecuente,Francia,Tienda física
1541,2023-04-30,8918,3,3377.62,Frecuente,Francia,Tienda física
1541,2023-05-08,8919,7,0.0,Frecuente,Francia,Online
1541,2023-05-08,8920,4,5983.09,Frecuente,Francia,Online
1541,2023-05-12,8921,3,5695.52,Frecuente,Francia,Online
1541,2023-05-29,8922,6,12113.42,Frecuente,Francia,Online
1541,2023-08-12,8923,7,0.0,Frecuente,Francia,Tienda física
1541,2023-08-19,8924,7,15145.91,Frecuente,Francia,Online
1541,2023-08-22,8925,9,17697.86,Frecuente,Francia,Online
1541,2023-08-25,8926,5,11606.56,Frecuente,Francia,Tienda física
1541,2023-09-03,8927,6,11893.53,Frecuente,Francia,Online
1541,2023-09-07,8928,3,4617.85,Frecuente,Francia,Online
1541,2023-10-02,8929,9,10290.44,Frecuente,Francia,Tienda física
1541,2023-10-05,8930,3,4130.9,Frecuente,Francia,Online
1541,2023-10-07,8931,1,1452.88,Frecuente,Francia,Tienda física
1541,2023-10-20,8932,1,2402.75,Frecuente,Francia,Online
1541,2023-11-29,8933,4,4673.01,Frecuente,Francia,Tienda física
1541,2024-01-29,8934,8,14218.79,Frecuente,Francia,Tienda física
1541,2024-01-30,8935,3,4128.48,Frecuente,Francia,Tienda física
1541,2024-01-30,8936,3,5853.82,Frecuente,Francia,Online
1541,2024-02-21,8937,9,10447.72,Frecuente,Francia,Tienda física
1541,2024-03-16,8938,5,14686.25,Frecuente,Francia,Tienda física
1541,2024-04-01,8939,6,9983.96,Frecuente,Francia,Online
1541,2024-04-19,8940,6,17526.37,Frecuente,Francia,Online
1541,2024-04-21,8941,7,16853.97,Frecuente,Francia,Online
1541,2024-07-25,8942,5,9898.17,Frecuente,Francia,Tienda física
1541,2024-09-10,8943,8,22671.4,Frecuente,Francia,Online
1541,2024-09-11,8944,6,14745.78,Frecuente,Francia,Online
1541,2024-10-13,8945,8,8215.22,Frecuente,Francia,Tienda física
1541,2024-10-16,8946,8,23541.82,Frecuente,Francia,Tienda física
1541,2024-11-08,8947,2,,Frecuente,Francia,Online
1541,2024-11-28,8948,1,0.0,Frecuente,Francia,Online
1541,2024-12-07,8949,1,2868.59,Frecuente,Francia,Online
1541,2024-12-11,8950,3,8325.23,Frecuente,Francia,Tienda física
1542,2023-06-11,8951,9,3061.6,Ocasional,España,Online
1542,2023-09-10,8952,7,1768.55,Ocasional,España,Tienda física
1543,2024-04-18,8953,8,2536.49,Ocasional,Alemania,Tienda física
1543,2024-10-17,8954,6,1378.53,Ocasional,Alemania,Online
1544,2023-02-04,8955,5,1121.6,Ocasional,Estados Unidos,Tienda física
1544,2024-04-11,8956,6,2143.03,Ocasional,Estados Unidos,Online
1545,2023-08-31,8957,7,5442.49,Medio,Estados Unidos,Online
1545,2023-09-21,8958,9,7264.54,Medio,Estados Unidos,Tienda física
1545,2024-06-05,8959,8,4487.88,Medio,Estados Unidos,Tienda física
1545,2024-06-24,8960,7,3872.71,Medio,Estados Unidos,Tienda física
1545,2024-11-08,8961,5,4329.24,Medio,Estados Unidos,Tienda física
1546,2023-01-26,8962,2,1145.16,Medio,Francia,Tienda física
1546,2023-02-15,8963,1,640.95,Medio,Francia,Online
1546,2023-06-24,8964,6,5279.39,Medio,Francia,Tienda física
1546,2023-07-29,8965,8,6784.12,Medio,Francia,Tienda física
1546,2023-09-23,8966,2,1392.54,Medio,Francia,Online
1546,2023-11-07,8967,1,744.84,Medio,Francia,Online
1546,2024-04-11,8968,8,4337.39,Medio,Francia,Tienda física
1546,2024-05-30,8969,3,1893.45,Medio,Francia,Tienda física
1546,2024-06-23,8970,7,4302.95,Medio,Francia,Tienda física
1547,2023-02-24,8971,8,6853.51,Medio,Francia,Online
1547,2023-05-27,8972,4,3274.73,Medio,Francia,Online
1547,2023-06-05,8973,2,1149.93,Medio,Francia,Tienda física
1547,2024-04-29,8974,3,1500.78,Medio,Francia,Online
1547,2024-06-14,8975,1,896.34,Medio,Francia,Online
1547,2024-06-26,8976,7,5264.21,Medio,Francia,Tienda física
1547,2024-08-08,8977,4,2579.52,Medio,Francia,Online
1547,2024-08-21,8978,8,6246.54,Medio,Francia,Online
1547,2024-10-29,8979,9,6383.72,Medio,Francia,Tienda física
1548,2023-01-28,8980,7,32752.35,Premium,Alemania,Online
1548,2023-09-17,8981,5,39336.33,Premium,Alemania,Tienda física
1548,2023-11-02,8982,4,20263.98,Premium,Alemania,Tienda física
1548,2024-04-11,8983,5,25483.89,Premium,Alemania,Tienda física
1548,2024-06-17,8984,6,45406.45,Premium,Alemania,Online
1549,2023-02-13,8985,4,10574.41,Frecuente,Estados Unidos,Tienda física
1549,2023-03-01,8986,4,7587.21,Frecuente,Estados Unidos,Tienda física
1549,2023-03-15,8987,4,5138.66,Frecuente,Estados Unidos,Tienda física
1549,2023-03-27,8988,2,2575.78,Frecuente,Estados Unidos,Online
1549,2023-03-31,8989,2,4156.26,Frecuente,Estados Unidos,Tienda física
1549,2023-04-12,8990,1,2749.36,Frecuente,Estados Unidos,Tienda física
1549,2023-04-18,8991,2,3386.96,Frecuente,Estados Unidos,Tienda física
1549,2023-04-27,8992,2,2219.39,Frecuente,Estados Unidos,Tienda física
1549,2023-05-10,8993,3,7506.92,Frecuente,Estados Unidos,Tienda física
1549,2023-06-05,8994,3,6594.04,Frecuente,Estados Unidos,Online
1549,2023-06-14,8995,9,19712.6,Frecuente,Estados Unidos,Tienda física
1549,2023-06-14,8996,3,8086.52,Frecuente,Estados Unidos,Online
1549,2023-07-23,8997,6,7820.16,Frecuente,Estados Unidos,Online
1549,2023-08-02,8998,6,10377.22,Frecuente,Estados Unidos,Tienda física
1549,2023-08-21,8999,4,10364.6,Frecuente,Estados Unidos,Online
1549,2023-09-07,9000,1,1015.38,Frecuente,Estados Unidos,Tienda física
1549,2023-10-13,9001,6,13734.74,Frecuente,Estados Unidos,Tienda física
1549,2023-10-19,9002,6,7503.15,Frecuente,Estados Unidos,Tienda física
1549,2023-10-23,9003,3,8202.87,Frecuente,Estados Unidos,Tienda física
1549,2023-10-27,9004,6,10369.83,Frecuente,Estados Unidos,Tienda física
1549,2023-11-28,9005,4,7389.67,Frecuente,Estados Unidos,Tienda física
1549,2023-12-01,9006,2,4294.57,Frecuente,Estados Unidos,Tienda física
1549,2023-12-08,9007,2,2296.11,Frecuente,Estados Unidos,Online
1549,2023-12-14,9008,6,17630.19,Frecuente,Estados Unidos,Tienda física
1549,2023-12-19,9009,2,2468.11,Frecuente,Estados Unidos,Online
1549,2023-12-19,9010,4,11728.72,Frecuente,Estados Unidos,Tienda física
1549,2023-12-30,9011,3,6979.55,Frecuente,Estados Unidos,Online
1549,2024-01-03,9012,6,14454.77,Frecuente,Estados Unidos,Tienda física
1549,2024-02-28,9013,2,0.0,Frecuente,Estados Unidos,Tienda física
1549,2024-03-30,9014,5,8226.06,Frecuente,Estados Unidos,Tienda física
1549,2024-04-09,9015,4,8768.22,Frecuente,Estados Unidos,Tienda física
1549,2024-04-25,9016,6,11660.27,Frecuente,Estados Unidos,Tienda física
1549,2024-04-26,9017,1,1365.2,Frecuente,Estados Unidos,Tienda física
1549,2024-05-23,9018,3,4712.39,Frecuente,Estados Unidos,Online
1549,2024-06-07,9019,8,10283.43,Frecuente,Estados Unidos,Tienda física
1549,2024-06-28,9020,8,15716.55,Frecuente,Estados Unidos,Tienda física
1549,2024-07-04,9021,4,5710.04,Frecuente,Estados Unidos,Tienda física
1549,2024-07-13,9022,4,6495.1,Frecuente,Estados Unidos,Tienda física
1549,2024-08-01,9023,8,21537.41,Frecuente,Estados Unidos,Tienda física
1549,2024-08-20,9024,6,6405.27,Frecuente,Estados Unidos,Tienda física
1549,2024-08-25,9025,6,12367.19,Frecuente,Estados Unidos,Tienda física
1549,2024-09-04,9026,9,24138.53,Frecuente,Estados Unidos,Tienda física
1549,2024-11-12,9027,5,10923.36,Frecuente,Estados Unidos,Tienda física
1549,2024-11-14,9028,8,18476.65,Frecuente,Estados Unidos,Tienda física
1549,2024-12-04,9029,7,16192.78,Frecuente,Estados Unidos,Online
1549,2024-12-12,9030,7,7555.67,Frecuente,Estados Unidos,Tienda física
1550,2024-10-25,9031,9,2506.52,Ocasional,Francia,Tienda física
1551,2023-01-13,9032,1,726.64,Medio,España,Online
1551,2023-07-19,9033,5,2806.62,Medio,España,Tienda física
1551,2024-03-23,9034,6,5060.37,Medio,España,Online
1551,2024-03-31,9035,3,2054.78,Medio,España,Online
1551,2024-08-08,9036,3,1884.49,Medio,España,Online
1551,2024-08-25,9037,8,4161.2,Medio,España,Tienda física
1552,2023-03-12,9038,8,1899.64,Ocasional,Reino Unido,Tienda física
1553,2023-02-12,9039,2,0.0,Ocasional,Reino Unido,Online
1553,2024-06-03,9040,9,2656.4,Ocasional,Reino Unido,Tienda física
1554,2024-06-18,9041,5,1295.78,Ocasional,Francia,Tienda física
1555,2023-04-25,9042,6,4853.64,Medio,Alemania,Tienda física
1555,2023-06-24,9043,8,4035.7,Medio,Alemania,Tienda física
1555,2023-11-04,9044,7,0.0,Medio,Alemania,Tienda física
1555,2023-11-21,9045,4,2910.79,Medio,Alemania,Tienda física
1555,2024-04-04,9046,5,3510.31,Medio,Alemania,Online
1555,2024-05-19,9047,7,3741.65,Medio,Alemania,Online
1555,2024-07-26,9048,1,602.64,Medio,Alemania,Online
1555,2024-08-01,9049,5,3177.19,Medio,Alemania,Online
1555,2024-10-03,9050,5,3751.5,Medio,Alemania,Tienda física
1556,2023-11-30,9051,1,,Ocasional,Francia,Online
1556,2024-05-16,9052,2,480.28,Ocasional,Francia,Tienda física
1557,2024-04-02,9053,6,1439.9,Ocasional,Francia,Tienda física
1557,2024-08-01,9054,4,1261.99,Ocasional,Francia,Online
1558,2023-06-07,9055,2,1788.39,Medio,Reino Unido,Online
1558,2023-06-08,9056,6,3639.02,Medio,Reino Unido,Online
1558,2023-08-10,9057,4,0.0,Medio,Reino Unido,Online
1558,2023-08-23,9058,9,4954.8,Medio,Reino Unido,Tienda física
1558,2023-10-31,9059,7,5896.85,Medio,Reino Unido,Tienda física
1558,2023-12-14,9060,8,4835.2,Medio,Reino Unido,Online
1558,2024-02-13,9061,3,2354.79,Medio,Reino Unido,Online
1558,2024-06-16,9062,6,4460.26,Medio,Reino Unido,Tienda física
1558,2024-07-12,9063,8,6070.34,Medio,Reino Unido,Online
1559,2024-11-07,9064,6,1782.82,Ocasional,Francia,Online
1560,2023-02-16,9065,6,3230.79,Medio,Alemania,Online
1560,2023-08-01,9066,2,1216.12,Medio,Alemania,Tienda física
1560,2023-12-08,9067,3,1967.1,Medio,Alemania,Online
1560,2024-04-23,9068,5,3465.36,Medio,Alemania,Tienda física
1560,2024-05-01,9069,9,7947.34,Medio,Alemania,Tienda física
1560,2024-06-07,9070,1,846.06,Medio,Alemania,Online
1560,2024-07-19,9071,4,3189.98,Medio,Alemania,Online
1560,2024-07-24,9072,1,0.0,Medio,Alemania,Online
1561,2023-05-24,9073,1,375.09,Ocasional,Reino Unido,Tienda física
1561,2023-09-18,9074,1,382.04,Ocasional,Reino Unido,Tienda física
1562,2023-01-19,9075,2,1017.58,Medio,Italia,Tienda física
1562,2023-02-21,9076,5,2682.16,Medio,Italia,Tienda física
1562,2023-04-26,9077,2,1731.82,Medio,Italia,Online
1562,2023-08-10,9078,2,1161.43,Medio,Italia,Online
1562,2024-03-22,9079,1,756.01,Medio,Italia,Online
1562,2024-06-21,9080,4,2088.87,Medio,Italia,Online
1562,2024-06-24,9081,3,2084.35,Medio,Italia,Tienda física
1562,2024-07-18,9082,9,5565.2,Medio,Italia,Online
1563,2024-09-20,9083,4,0.0,Ocasional,Reino Unido,Tienda física
1564,2023-01-14,9084,4,6610.61,Frecuente,Reino Unido,Online
1564,2023-01-20,9085,9,13637.72,Frecuente,Reino Unido,Tienda física
1564,2023-01-20,9086,4,10653.51,Frecuente,Reino Unido,Online
1564,2023-02-03,9087,5,12937.08,Frecuente,Reino Unido,Tienda física
1564,2023-02-27,9088,8,9134.84,Frecuente,Reino Unido,Tienda física
1564,2023-03-19,9089,7,9104.42,Frecuente,Reino Unido,Tienda física
1564,2023-03-29,9090,6,8445.87,Frecuente,Reino Unido,Tienda física
1564,2023-04-03,9091,9,9319.3,Frecuente,Reino Unido,Tienda física
1564,2023-05-13,9092,1,1823.74,Frecuente,Reino Unido,Online
1564,2023-06-04,9093,9,12247.76,Frecuente,Reino Unido,Online
1564,2023-06-09,9094,4,7627.8,Frecuente,Reino Unido,Tienda física
1564,2023-06-29,9095,2,4011.5,Frecuente,Reino Unido,Online
1564,2023-07-05,9096,4,4228.04,Frecuente,Reino Unido,Online
1564,2023-07-18,9097,6,11300.71,Frecuente,Reino Unido,Tienda física
1564,2023-07-27,9098,9,0.0,Frecuente,Reino Unido,Tienda física
1564,2023-07-29,9099,7,15401.18,Frecuente,Reino Unido,Online
1564,2023-08-09,9100,8,23005.46,Frecuente,Reino Unido,Online
1564,2023-08-12,9101,2,4652.5,Frecuente,Reino Unido,Online
1564,2023-08-20,9102,9,15845.64,Frecuente,Reino Unido,Tienda física
1564,2023-09-13,9103,4,5928.72,Frecuente,Reino Unido,Online
1564,2023-09-18,9104,5,14935.9,Frecuente,Reino Unido,Online
1564,2023-09-30,9105,8,22028.24,Frecuente,Reino Unido,Online
1564,2023-11-05,9106,9,0.0,Frecuente,Reino Unido,Tienda física
1564,2023-12-30,9107,4,9456.75,Frecuente,Reino Unido,Tienda física
1564,2024-01-09,9108,3,5749.45,Frecuente,Reino Unido,Tienda física
1564,2024-03-31,9109,1,1557.08,Frecuente,Reino Unido,Online
1564,2024-04-12,9110,1,2786.22,Frecuente,Reino Unido,Online
1564,2024-05-27,9111,1,2303.39,Frecuente,Reino Unido,Online
1564,2024-06-11,9112,4,6491.15,Frecuente,Reino Unido,Tienda física
1564,2024-07-15,9113,1,0.0,Frecuente,Reino Unido,Tienda física
1564,2024-08-05,9114,4,10113.61,Frecuente,Reino Unido,Online
1564,2024-08-12,9115,7,0.0,Frecuente,Reino Unido,Tienda física
1564,2024-08-14,9116,8,11998.25,Frecuente,Reino Unido,Tienda física
1564,2024-09-06,9117,9,13253.47,Frecuente,Reino Unido,Online
1564,2024-09-13,9118,4,10852.88,Frecuente,Reino Unido,Online
1564,2024-09-14,9119,3,0.0,Frecuente,Reino Unido,Tienda física
1564,2024-09-15,9120,8,23217.34,Frecuente,Reino Unido,Online
1564,2024-09-23,9121,9,10097.02,Frecuente,Reino Unido,Online
1564,2024-12-06,9122,4,6197.39,Frecuente,Reino Unido,Online
1564,2024-12-23,9123,5,7715.03,Frecuente,Reino Unido,Online
1565,2024-02-24,9124,8,2887.89,Ocasional,España,Tienda física
1566,2023-03-11,9125,3,1765.86,Medio,Estados Unidos,Tienda física
1566,2023-08-04,9126,8,4435.18,Medio,Estados Unidos,Tienda física
1566,2024-02-27,9127,2,1339.4,Medio,Estados Unidos,Online
1566,2024-06-19,9128,6,3446.41,Medio,Estados Unidos,Tienda física
1566,2024-12-26,9129,7,4626.66,Medio,Estados Unidos,Online
1567,2023-01-13,9130,6,6427.89,Frecuente,Francia,Online
1567,2023-01-27,9131,8,13641.78,Frecuente,Francia,Tienda física
1567,2023-02-01,9132,2,5106.54,Frecuente,Francia,Online
1567,2023-02-06,9133,9,20815.36,Frecuente,Francia,Tienda física
1567,2023-02-14,9134,6,17670.48,Frecuente,Francia,Tienda física
1567,2023-04-13,9135,2,2461.11,Frecuente,Francia,Tienda física
1567,2023-05-01,9136,7,7336.8,Frecuente,Francia,Tienda física
1567,2023-05-05,9137,2,0.0,Frecuente,Francia,Tienda física
1567,2023-06-15,9138,7,17246.97,Frecuente,Francia,Tienda física
1567,2023-06-18,9139,8,17086.21,Frecuente,Francia,Tienda física
1567,2023-07-02,9140,7,19743.26,Frecuente,Francia,Tienda física
1567,2023-07-17,9141,7,7069.98,Frecuente,Francia,Online
1567,2023-07-22,9142,1,0.0,Frecuente,Francia,Tienda física
1567,2023-08-04,9143,2,4632.95,Frecuente,Francia,Online
1567,2023-09-02,9144,4,10148.99,Frecuente,Francia,Online
1567,2023-09-11,9145,6,14164.37,Frecuente,Francia,Online
1567,2023-09-22,9146,7,12067.47,Frecuente,Francia,Tienda física
1567,2023-10-01,9147,1,1626.75,Frecuente,Francia,Tienda física
1567,2023-10-15,9148,3,0.0,Frecuente,Francia,Tienda física
1567,2023-11-05,9149,5,14339.58,Frecuente,Francia,Tienda física
1567,2023-11-14,9150,9,15227.52,Frecuente,Francia,Online
1567,2023-11-26,9151,1,1478.31,Frecuente,Francia,Online
1567,2023-11-28,9152,1,2396.42,Frecuente,Francia,Tienda física
1567,2023-12-08,9153,9,11060.3,Frecuente,Francia,Tienda física
1567,2023-12-22,9154,8,14123.37,Frecuente,Francia,Online
1567,2023-12-31,9155,3,3398.63,Frecuente,Francia,Tienda física
1567,2024-01-08,9156,5,5111.99,Frecuente,Francia,Online
1567,2024-01-18,9157,9,11088.98,Frecuente,Francia,Online
1567,2024-02-06,9158,8,15944.6,Frecuente,Francia,Tienda física
1567,2024-02-22,9159,5,9555.58,Frecuente,Francia,Online
1567,2024-03-10,9160,6,7727.83,Frecuente,Francia,Tienda física
1567,2024-04-22,9161,3,8647.99,Frecuente,Francia,Tienda física
1567,2024-04-25,9162,6,16278.14,Frecuente,Francia,Tienda física
1567,2024-05-17,9163,6,16505.7,Frecuente,Francia,Online
1567,2024-05-31,9164,9,22643.46,Frecuente,Francia,Tienda física
1567,2024-06-14,9165,1,2335.55,Frecuente,Francia,Tienda física
1567,2024-06-20,9166,1,2302.54,Frecuente,Francia,Tienda física
1567,2024-09-03,9167,2,3791.6,Frecuente,Francia,Online
1567,2024-09-07,9168,4,9542.93,Frecuente,Francia,Online
1567,2024-09-19,9169,3,7384.65,Frecuente,Francia,Tienda física
1567,2024-10-14,9170,1,2304.54,Frecuente,Francia,Online
1567,2024-10-18,9171,6,13254.71,Frecuente,Francia,Online
1567,2024-10-22,9172,8,11386.12,Frecuente,Francia,Online
1567,2024-11-12,9173,2,0.0,Frecuente,Francia,Tienda física
1567,2024-11-19,9174,8,9823.57,Frecuente,Francia,Tienda física
1567,2024-11-26,9175,7,8502.89,Frecuente,Francia,Online
1567,2024-12-06,9176,4,5578.39,Frecuente,Francia,Tienda física
1568,2023-02-15,9177,3,1072.67,Ocasional,España,Online
1568,2024-01-27,9178,4,1300.87,Ocasional,España,Tienda física
1569,2023-02-15,9179,2,1006.34,Medio,Francia,Online
1569,2024-03-22,9180,9,6732.29,Medio,Francia,Tienda física
1569,2024-05-22,9181,7,4223.7,Medio,Francia,Tienda física
1569,2024-07-11,9182,6,3261.78,Medio,Francia,Online
1569,2024-08-28,9183,3,2084.45,Medio,Francia,Online
1570,2023-01-03,9184,3,997.45,Ocasional,Alemania,Online
1571,2024-05-25,9185,6,1498.34,Ocasional,Italia,Tienda física
1572,2023-04-24,9186,7,4760.47,Medio,Estados Unidos,Tienda física
1572,2023-08-22,9187,2,1618.99,Medio,Estados Unidos,Online
1572,2023-08-27,9188,1,695.35,Medio,Estados Unidos,Online
1572,2023-09-07,9189,1,883.35,Medio,Estados Unidos,Online
1572,2023-11-11,9190,2,1661.89,Medio,Estados Unidos,Tienda física
1572,2024-01-24,9191,6,3848.23,Medio,Estados Unidos,Tienda física
1572,2024-05-01,9192,1,557.28,Medio,Estados Unidos,Online
1572,2024-07-24,9193,9,7860.31,Medio,Estados Unidos,Online
1572,2024-12-15,9194,6,3203.06,Medio,Estados Unidos,Online
1573,2024-10-14,9195,8,1841.85,Ocasional,Francia,Online
1574,2023-12-28,9196,5,1132.27,Ocasional,Francia,Tienda física
1575,2023-01-16,9197,7,2647.06,Ocasional,Estados Unidos,Online
1576,2023-07-15,9198,1,554.42,Medio,Alemania,Tienda física
1576,2023-08-05,9199,4,3392.25,Medio,Alemania,Online
1576,2023-09-17,9200,7,4018.03,Medio,Alemania,Online
1576,2023-11-16,9201,5,3157.91,Medio,Alemania,Tienda física
1576,2024-01-25,9202,7,6013.89,Medio,Alemania,Tienda física
1576,2024-02-03,9203,2,1533.97,Medio,Alemania,Tienda física
1576,2024-04-22,9204,2,1619.16,Medio,Alemania,Tienda física
1576,2024-09-11,9205,2,1372.73,Medio,Alemania,Tienda física
1577,2024-07-21,9206,6,2382.3,Ocasional,Alemania,Online
1578,2024-06-04,9207,4,1237.1,Ocasional,Francia,Tienda física
1579,2024-08-21,9208,2,698.44,Ocasional,Estados Unidos,Tienda física
1579,2024-11-03,9209,7,2318.21,Ocasional,Estados Unidos,Online
1580,2024-09-29,9210,6,1603.2,Ocasional,Reino Unido,Online
1580,2024-10-14,9211,2,489.7,Ocasional,Reino Unido,Tienda física
1581,2024-01-06,9212,1,318.92,Ocasional,Reino Unido,Online
1581,2024-03-09,9213,8,2259.71,Ocasional,Reino Unido,Tienda física
1582,2023-10-12,9214,1,250.84,Ocasional,Italia,Tienda física
1582,2024-06-25,9215,5,1850.49,Ocasional,Italia,Online
1583,2023-10-09,9216,6,1765.07,Ocasional,España,Online
1584,2023-12-26,9217,7,2452.15,Ocasional,Italia,Tienda física
1585,2023-01-13,9218,1,1669.61,Frecuente,Estados Unidos,Online
1585,2023-01-25,9219,2,3310.29,Frecuente,Estados Unidos,Online
1585,2023-04-05,9220,3,3866.28,Frecuente,Estados Unidos,Tienda física
1585,2023-04-05,9221,8,22017.2,Frecuente,Estados Unidos,Online
1585,2023-04-14,9222,9,18232.08,Frecuente,Estados Unidos,Online
1585,2023-05-27,9223,4,5526.28,Frecuente,Estados Unidos,Tienda física
1585,2023-08-29,9224,5,13494.78,Frecuente,Estados Unidos,Online
1585,2023-09-29,9225,9,20756.94,Frecuente,Estados Unidos,Tienda física
1585,2023-10-20,9226,3,3413.6,Frecuente,Estados Unidos,Tienda física
1585,2024-04-24,9227,7,10317.26,Frecuente,Estados Unidos,Online
1585,2024-05-19,9228,1,1715.16,Frecuente,Estados Unidos,Online
1585,2024-07-26,9229,3,7606.94,Frecuente,Estados Unidos,Tienda física
1585,2024-08-23,9230,9,17375.82,Frecuente,Estados Unidos,Tienda física
1585,2024-10-01,9231,6,7048.62,Frecuente,Estados Unidos,Tienda física
1585,2024-12-29,9232,8,16626.38,Frecuente,Estados Unidos,Tienda física
1586,2023-03-28,9233,9,4754.97,Medio,Alemania,Tienda física
1586,2024-10-07,9234,2,1656.77,Medio,Alemania,Tienda física
1586,2024-10-15,9235,7,4429.6,Medio,Alemania,Tienda física
1587,2023-05-21,9236,2,415.91,Ocasional,España,Tienda física
1587,2024-05-05,9237,5,1968.04,Ocasional,España,Online
1588,2023-09-11,9238,2,0.0,Medio,Alemania,Online
1588,2023-10-21,9239,7,3794.85,Medio,Alemania,Online
1588,2023-11-02,9240,5,3860.79,Medio,Alemania,Online
1588,2024-07-28,9241,5,3638.57,Medio,Alemania,Tienda física
1589,2024-06-03,9242,6,2132.26,Ocasional,España,Tienda física
1589,2024-12-01,9243,5,1014.74,Ocasional,España,Tienda física
1590,2023-08-16,9244,6,5299.3,Medio,Alemania,Online
1590,2023-08-24,9245,5,2648.87,Medio,Alemania,Online
1590,2024-04-07,9246,2,1244.15,Medio,Alemania,Tienda física
1590,2024-11-30,9247,6,5364.59,Medio,Alemania,Online
1591,2023-02-09,9248,4,8487.22,Frecuente,Francia,Tienda física
1591,2023-03-25,9249,7,0.0,Frecuente,Francia,Online
1591,2023-05-13,9250,7,17703.38,Frecuente,Francia,Tienda física
1591,2023-06-15,9251,8,12087.36,Frecuente,Francia,Online
1591,2023-06-19,9252,3,6318.84,Frecuente,Francia,Tienda física
1591,2023-06-22,9253,7,14828.08,Frecuente,Francia,Online
1591,2023-06-28,9254,1,2849.4,Frecuente,Francia,Online
1591,2023-07-20,9255,7,18423.61,Frecuente,Francia,Tienda física
1591,2023-08-14,9256,7,19702.15,Frecuente,Francia,Tienda física
1591,2023-09-20,9257,5,7422.62,Frecuente,Francia,Tienda física
1591,2023-10-07,9258,8,11258.45,Frecuente,Francia,Tienda física
1591,2023-10-20,9259,8,15291.46,Frecuente,Francia,Tienda física
1591,2023-12-09,9260,2,2645.61,Frecuente,Francia,Tienda física
1591,2023-12-09,9261,1,1361.34,Frecuente,Francia,Tienda física
1591,2023-12-17,9262,5,7695.69,Frecuente,Francia,Online
1591,2024-01-14,9263,3,3053.44,Frecuente,Francia,Online
1591,2024-03-14,9264,1,1904.76,Frecuente,Francia,Online
1591,2024-03-23,9265,4,5305.08,Frecuente,Francia,Online
1591,2024-04-08,9266,4,5010.87,Frecuente,Francia,Online
1591,2024-05-16,9267,2,3732.84,Frecuente,Francia,Online
1591,2024-05-20,9268,3,4793.47,Frecuente,Francia,Online
1591,2024-05-23,9269,5,10095.73,Frecuente,Francia,Online
1591,2024-06-08,9270,8,14949.12,Frecuente,Francia,Tienda física
1591,2024-06-10,9271,2,3417.89,Frecuente,Francia,Online
1591,2024-06-23,9272,4,7899.39,Frecuente,Francia,Tienda física
1591,2024-08-02,9273,8,12942.07,Frecuente,Francia,Tienda física
1591,2024-08-20,9274,6,15048.41,Frecuente,Francia,Tienda física
1591,2024-08-20,9275,4,10299.82,Frecuente,Francia,Online
1591,2024-09-10,9276,3,3669.36,Frecuente,Francia,Online
1591,2024-10-06,9277,7,19939.33,Frecuente,Francia,Tienda física
1591,2024-11-20,9278,6,11134.49,Frecuente,Francia,Online
1592,2023-04-23,9279,6,37920.24,Premium,Alemania,Online
1592,2023-05-05,9280,4,28367.34,Premium,Alemania,Online
1592,2023-05-17,9281,1,4618.43,Premium,Alemania,Online
1592,2023-05-30,9282,8,40074.32,Premium,Alemania,Tienda física
1592,2023-10-16,9283,7,30458.14,Premium,Alemania,Online
1592,2023-11-17,9284,3,17408.69,Premium,Alemania,Tienda física
